Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-04-03 08:15:00,GIM,1.52,66.67,0.77,114.04,-37.4,14.5,28.0
2001-04-03 08:15:00,PIN,1.44,60.56,3.84,119.76,-3.4,-18.4,16.4
2001-04-03 08:15:00,RAN,1.70,72.89,-7.77,107.88,3.4,28.3,8.9
2001-04-03 08:15:00,TAL,1.32,78.86,-17.12,102.44,17.8,26.1,0.9
2001-04-03 08:16:00,BLC,1.23,73.96,-1.39,107.41,15.9,18.3,31.5
2001-04-03 08:16:00,BSL,2.11,41.39,0.72,131.96,-9.7,1.2,8.0
2001-04-03 08:16:00,DLR,1.17,38.98,7.38,139.10,-9.8,1.8,6.5
2001-04-03 08:16:00,EKP,1.53,71.17,-2.61,109.76,44.4,0.9,17.4
2001-04-03 08:16:00,FCC,1.56,68.97,-1.10,111.77,8.9,6.8,34.2
2001-04-03 08:16:00,GIM,1.53,66.67,0.77,113.97,-34.9,15.8,29.3
2001-04-03 08:16:00,PIN,1.46,60.56,3.84,119.67,-3.6,-17.8,16.6
2001-04-03 08:16:00,RAN,1.72,72.89,-7.77,107.82,3.3,27.1,5.7
2001-04-03 08:16:00,TAL,1.33,78.86,-17.12,102.39,17.4,25.1,0.5
2001-04-03 08:17:00,BLC,1.25,73.96,-1.39,107.36,14.9,19.1,29.4
2001-04-03 08:17:00,BSL,2.13,41.39,0.72,131.80,-9.8,1.2,8.0
2001-04-03 08:17:00,DLR,1.18,38.98,7.38,138.97,-9.8,1.8,6.5
2001-04-03 08:17:00,EKP,1.54,71.17,-2.61,109.69,44.4,1.2,16.2
2001-04-03 08:17:00,FCC,1.58,68.97,-1.10,111.70,8.0,7.6,31.2
2001-04-03 08:17:00,GIM,1.55,66.67,0.77,113.89,-29.4,17.5,25.5
2001-04-03 08:17:00,PIN,1.47,60.56,3.84,119.59,-3.0,-17.3,17.0
2001-04-03 08:17:00,RAN,1.73,72.89,-7.77,107.76,3.2,26.9,3.4
2001-04-03 08:17:00,TAL,1.35,78.86,-17.12,102.35,16.8,25.1,0.1
2001-04-03 08:18:00,BLC,1.26,73.96,-1.39,107.31,14.9,19.8,28.4
2001-04-03 08:18:00,BSL,2.15,41.39,0.72,131.64,-9.8,1.9,8.0
2001-04-03 08:18:00,DLR,1.20,38.98,7.38,138.85,-10.9,1.8,6.5
2001-04-03 08:18:00,EKP,1.56,71.17,-2.61,109.63,44.2,0.7,16.4
2001-04-03 08:18:00,FCC,1.60,68.97,-1.10,111.64,6.1,7.3,29.3
2001-04-03 08:18:00,GIM,1.57,66.67,0.77,113.82,-27.8,18.6,24.3
2001-04-03 08:18:00,PIN,1.49,60.56,3.84,119.51,-2.8,-16.9,17.5
2001-04-03 08:18:00,RAN,1.75,72.89,-7.77,107.70,3.7,26.5,2.4
2001-04-03 08:18:00,TAL,1.37,78.86,-17.12,102.30,16.7,25.2,-0.4
2001-04-03 08:19:00,BLC,1.28,73.96,-1.39,107.25,15.9,19.6,28.3
2001-04-03 08:19:00,BSL,2.16,41.39,0.72,131.48,-9.8,1.9,8.1
2001-04-03 08:19:00,DLR,1.22,38.98,7.38,138.72,-9.9,1.8,6.5
2001-04-03 08:19:00,EKP,1.58,71.17,-2.61,109.57,45.3,1.3,19.3
2001-04-03 08:19:00,FCC,1.61,68.97,-1.10,111.57,-0.8,8.0,27.3
2001-04-03 08:19:00,GIM,1.58,66.67,0.77,113.75,-28.2,19.5,23.5
2001-04-03 08:19:00,PIN,1.50,60.56,3.84,119.42,-2.2,-16.6,17.8
2001-04-03 08:19:00,RAN,1.77,72.89,-7.77,107.63,5.3,26.6,2.6
2001-04-03 08:19:00,TAL,1.38,78.86,-17.12,102.26,17.0,24.8,-1.1
2001-04-03 08:20:00,BLC,1.30,73.96,-1.39,107.20,15.9,17.4,28.3
2001-04-03 08:20:00,BSL,2.18,41.39,0.72,131.32,-9.8,1.9,8.1
2001-04-03 08:20:00,DLR,1.23,38.98,7.38,138.59,-9.9,1.8,6.5
2001-04-03 08:20:00,EKP,1.59,71.17,-2.61,109.50,48.7,-0.4,18.8
2001-04-03 08:20:00,FCC,1.63,68.97,-1.10,111.50,1.3,6.8,35.4
2001-04-03 08:20:00,GIM,1.60,66.67,0.77,113.67,-31.3,18.1,25.0
2001-04-03 08:20:00,PIN,1.52,60.56,3.84,119.33,-2.0,-16.4,17.9
2001-04-03 08:20:00,RAN,1.78,72.89,-7.77,107.57,7.2,24.6,2.0
2001-04-03 08:20:00,TAL,1.40,78.86,-17.12,102.21,16.4,23.1,-1.5
2001-04-03 08:21:00,BLC,1.31,73.96,-1.39,107.15,16.0,15.2,28.2
2001-04-03 08:21:00,BSL,2.20,41.39,0.72,131.16,-9.8,2.6,8.1
2001-04-03 08:21:00,DLR,1.25,38.98,7.38,138.46,-9.9,1.8,6.5
2001-04-03 08:21:00,EKP,1.61,71.17,-2.61,109.44,48.6,-2.0,22.5
2001-04-03 08:21:00,FCC,1.65,68.97,-1.10,111.43,-1.6,4.6,31.5
2001-04-03 08:21:00,GIM,1.62,66.67,0.77,113.60,-29.2,17.7,26.2
2001-04-03 08:21:00,PIN,1.54,60.56,3.84,119.25,-1.8,-16.1,18.0
2001-04-03 08:21:00,RAN,1.80,72.89,-7.77,107.51,8.4,23.0,3.5
2001-04-03 08:21:00,TAL,1.42,78.86,-17.12,102.17,16.2,22.8,-2.1
2001-04-03 08:22:00,BLC,1.33,73.96,-1.39,107.09,16.0,14.9,27.2
2001-04-03 08:22:00,BSL,2.21,41.39,0.72,130.99,-9.8,2.6,8.1
2001-04-03 08:22:00,DLR,1.27,38.98,7.38,138.33,-9.9,1.8,6.5
2001-04-03 08:22:00,EKP,1.63,71.17,-2.61,109.37,47.7,-2.2,24.3
2001-04-03 08:22:00,FCC,1.66,68.97,-1.10,111.36,-1.5,4.4,28.5
2001-04-03 08:22:00,GIM,1.63,66.67,0.77,113.52,-25.7,17.7,25.6
2001-04-03 08:22:00,PIN,1.55,60.56,3.84,119.16,-1.6,-16.1,18.1
2001-04-03 08:22:00,RAN,1.81,72.89,-7.77,107.44,9.1,22.5,3.9
2001-04-03 08:22:00,TAL,1.43,78.86,-17.12,102.12,17.1,21.8,-3.1
2001-04-03 08:23:00,BLC,1.35,73.96,-1.39,107.04,18.1,14.7,26.1
2001-04-03 08:23:00,BSL,2.23,41.39,0.72,130.83,-9.8,2.6,8.1
2001-04-03 08:23:00,DLR,1.28,38.98,7.38,138.20,-9.9,2.5,6.5
2001-04-03 08:23:00,EKP,1.64,71.17,-2.61,109.31,51.9,-1.6,25.2
2001-04-03 08:23:00,FCC,1.68,68.97,-1.10,111.29,-2.4,4.1,29.6
2001-04-03 08:23:00,GIM,1.65,66.67,0.77,113.45,-27.0,18.5,27.3
2001-04-03 08:23:00,PIN,1.57,60.56,3.84,119.07,-1.5,-15.7,18.0
2001-04-03 08:23:00,RAN,1.83,72.89,-7.77,107.38,12.4,21.9,2.9
2001-04-03 08:23:00,TAL,1.45,78.86,-17.12,102.07,17.5,21.6,-4.3
2001-04-03 08:24:00,BLC,1.36,73.96,-1.39,106.98,18.1,15.5,25.1
