Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
2001-03-05 12:33:00,TIK,20.80,66.07,-17.53,108.51,15.8,5.2,6.7
2001-03-05 12:34:00,AND,14.34,66.37,3.50,76.67,13.5,4.8,43.2
2001-03-05 12:34:00,DIK,18.06,68.74,30.34,94.59,36.4,-8.4,4.4
2001-03-05 12:34:00,FSP,3.17,67.47,26.39,107.10,-15.7,30.3,28.1
2001-03-05 12:34:00,HLL,12.17,64.26,-17.73,70.58,5.6,-10.2,37.0
2001-03-05 12:34:00,NAN,9.15,64.49,-27.63,77.20,25.7,1.3,7.5
2001-03-05 12:34:00,NRD,14.61,81.10,-24.76,87.66,47.3,-12.6,40.7
2001-03-05 12:34:00,RES,4.95,83.23,-38.83,95.50,-16.1,17.4,9.7
2001-03-05 12:34:00,TIK,20.82,66.07,-17.53,108.57,16.4,6.5,7.3
2001-03-05 12:35:00,AND,14.36,66.37,3.50,76.71,11.7,5.7,43.4
2001-03-05 12:35:00,DIK,18.08,68.74,30.34,94.66,33.3,-8.4,4.4
2001-03-05 12:35:00,FSP,3.19,67.47,26.39,106.99,-18.6,31.3,14.2
2001-03-05 12:35:00,HLL,12.19,64.26,-17.73,70.55,3.8,-11.5,38.2
2001-03-05 12:35:00,NAN,9.17,64.49,-27.63,77.08,32.2,1.5,9.0
2001-03-05 12:35:00,NRD,14.63,81.10,-24.76,87.65,44.5,-11.4,47.6
2001-03-05 12:35:00,RES,4.96,83.23,-38.83,95.44,-16.5,18.2,8.7
2001-03-05 12:35:00,TIK,20.84,66.07,-17.53,108.63,16.8,7.3,8.4
2001-03-05 12:36:00,AND,14.38,66.37,3.50,76.74,11.0,6.1,43.6
2001-03-05 12:36:00,DIK,18.10,68.74,30.34,94.73,30.2,-6.7,4.5
2001-03-05 12:36:00,FSP,3.21,67.47,26.39,106.88,-19.3,30.8,-0.6
2001-03-05 12:36:00,HLL,12.21,64.26,-17.73,70.52,1.1,-11.1,38.3
2001-03-05 12:36:00,NAN,9.18,64.49,-27.63,76.97,30.5,2.1,9.5
2001-03-05 12:36:00,NRD,14.64,81.10,-24.76,87.65,41.8,-10.1,50.6
2001-03-05 12:36:00,RES,4.98,83.23,-38.83,95.37,-17.5,19.8,8.7
2001-03-05 12:36:00,TIK,20.85,66.07,-17.53,108.69,15.0,6.7,9.1
2001-03-05 12:37:00,AND,14.39,66.37,3.50,76.78,11.9,5.2,41.9
2001-03-05 12:37:00,DIK,18.11,68.74,30.34,94.80,28.2,-3.3,4.5
