Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,N,E,Z
2001-04-03 08:36:00,BLC,1.56,73.96,-1.39,17.7,-1.1,7.4
2001-04-03 08:36:00,BSL,2.45,41.39,0.72,-9.0,3.3,8.2
2001-04-03 08:36:00,DLR,1.50,38.98,7.38,-10.2,2.4,7.5
2001-04-03 08:36:00,EKP,1.86,71.17,-2.61,35.2,-7.6,31.8
2001-04-03 08:36:00,FCC,1.90,68.97,-1.10,-3.7,3.7,17.6
2001-04-03 08:36:00,GIM,1.87,66.67,0.77,-17.3,15.3,19.6
2001-04-03 08:36:00,PIN,1.79,60.56,3.84,0.2,-15.7,18.3
2001-04-03 08:36:00,RAN,2.05,72.89,-7.77,10.2,6.3,24.2
2001-04-03 08:36:00,TAL,1.67,78.86,-17.12,14.5,16.8,-10.0
2001-04-03 08:37:00,BLC,1.58,73.96,-1.39,17.8,-3.3,6.3
2001-04-03 08:37:00,BSL,2.46,41.39,0.72,-9.0,3.3,8.2
2001-04-03 08:37:00,DLR,1.52,38.98,7.38,-10.2,2.4,7.5
2001-04-03 08:37:00,EKP,1.88,71.17,-2.61,35.7,-8.2,29.7
2001-04-03 08:37:00,FCC,1.91,68.97,-1.10,0.3,5.5,16.8
2001-04-03 08:37:00,GIM,1.88,66.67,0.77,-13.7,17.8,18.6
2001-04-03 08:37:00,PIN,1.81,60.56,3.84,0.3,-15.4,18.7
2001-04-03 08:37:00,RAN,2.07,72.89,-7.77,9.0,5.8,24.8
2001-04-03 08:37:00,TAL,1.68,78.86,-17.12,13.5,15.9,-10.2
2001-04-03 08:38:00,BLC,1.60,73.96,-1.39,16.9,-4.5,6.3
2001-04-03 08:38:00,BSL,2.48,41.39,0.72,-9.1,3.3,8.3
2001-04-03 08:38:00,DLR,1.53,38.98,7.38,-10.3,2.4,7.5
2001-04-03 08:38:00,EKP,1.89,71.17,-2.61,34.8,-8.4,27.8
2001-04-03 08:38:00,FCC,1.93,68.97,-1.10,4.4,5.4,14.0
2001-04-03 08:38:00,GIM,1.90,66.67,0.77,-8.9,20.5,16.0
2001-04-03 08:38:00,PIN,1.82,60.56,3.84,0.6,-14.9,19.3
2001-04-03 08:38:00,RAN,2.08,72.89,-7.77,7.1,6.2,25.1
2001-04-03 08:38:00,TAL,1.70,78.86,-17.12,12.2,15.4,-10.0
2001-04-03 08:39:00,BLC,1.61,73.96,-1.39,16.9,-4.7,6.2
2001-04-03 08:39:00,BSL,2.50,41.39,0.72,-9.1,3.3,8.3
2001-04-03 08:39:00,DLR,1.55,38.98,7.38,-10.3,2.4,7.5
2001-04-03 08:39:00,EKP,1.91,71.17,-2.61,34.1,-8.1,26.7
2001-04-03 08:39:00,FCC,1.95,68.97,-1.10,6.4,6.3,10.3
2001-04-03 08:39:00,GIM,1.92,66.67,0.77,-5.1,21.6,15.2
2001-04-03 08:39:00,PIN,1.84,60.56,3.84,0.7,-14.7,19.7
2001-04-03 08:39:00,RAN,2.10,72.89,-7.77,5.6,7.4,25.0
2001-04-03 08:39:00,TAL,1.72,78.86,-17.12,11.2,15.0,-10.1
2001-04-03 08:40:00,BLC,1.63,73.96,-1.39,16.9,-4.9,5.1
2001-04-03 08:40:00,BSL,2.51,41.39,0.72,-9.1,3.3,8.3
2001-04-03 08:40:00,DLR,1.57,38.98,7.38,-10.3,2.4,7.5
2001-04-03 08:40:00,EKP,1.93,71.17,-2.61,35.3,-7.6,25.9
2001-04-03 08:40:00,FCC,1.96,68.97,-1.10,9.4,6.2,8.5
2001-04-03 08:40:00,GIM,1.93,66.67,0.77,-2.0,22.0,15.4
2001-04-03 08:40:00,PIN,1.86,60.56,3.84,0.6,-14.8,19.9
2001-04-03 08:40:00,RAN,2.12,72.89,-7.77,5.3,8.4,23.9
2001-04-03 08:40:00,TAL,1.73,78.86,-17.12,10.7,15.1,-10.8
2001-04-03 08:41:00,BLC,1.65,73.96,-1.39,16.9,-4.1,4.1
2001-04-03 08:41:00,BSL,2.53,41.39,0.72,-9.1,3.3,8.3
2001-04-03 08:41:00,DLR,1.58,38.98,7.38,-10.4,2.3,7.6
2001-04-03 08:41:00,EKP,1.95,71.17,-2.61,36.7,-7.3,24.5
2001-04-03 08:41:00,FCC,1.98,68.97,-1.10,11.4,6.0,7.7
2001-04-03 08:41:00,GIM,1.95,66.67,0.77,-1.0,21.5,18.0
2001-04-03 08:41:00,PIN,1.87,60.56,3.84,0.6,-14.9,20.1
2001-04-03 08:41:00,RAN,2.13,72.89,-7.77,5.0,9.2,22.2
2001-04-03 08:41:00,TAL,1.75,78.86,-17.12,11.0,14.8,-12.1
2001-04-03 08:42:00,BLC,1.66,73.96,-1.39,17.0,-5.3,3.0
2001-04-03 08:42:00,BSL,2.55,41.39,0.72,-9.2,3.3,8.3
2001-04-03 08:42:00,DLR,1.60,38.98,7.38,-10.4,3.1,7.6
2001-04-03 08:42:00,EKP,1.96,71.17,-2.61,37.2,-7.0,22.9
2001-04-03 08:42:00,FCC,2.00,68.97,-1.10,14.4,6.9,7.0
2001-04-03 08:42:00,GIM,1.97,66.67,0.77,-0.1,22.0,19.9
2001-04-03 08:42:00,PIN,1.89,60.56,3.84,0.7,-14.7,20.4
2001-04-03 08:42:00,RAN,2.15,72.89,-7.77,4.2,9.6,20.9
2001-04-03 08:42:00,TAL,1.77,78.86,-17.12,11.8,14.7,-13.5
2001-04-03 08:43:00,BLC,1.68,73.96,-1.39,17.0,-6.5,2.9
2001-04-03 08:43:00,BSL,2.56,41.39,0.72,-9.2,3.3,8.3
2001-04-03 08:43:00,DLR,1.62,38.98,7.38,-10.4,3.1,7.6
2001-04-03 08:43:00,EKP,1.98,71.17,-2.61,36.6,-7.3,21.8
2001-04-03 08:43:00,FCC,2.01,68.97,-1.10,15.5,5.8,5.3
2001-04-03 08:43:00,GIM,1.99,66.67,0.77,0.5,21.9,20.3
2001-04-03 08:43:00,PIN,1.91,60.56,3.84,0.7,-14.7,20.6
2001-04-03 08:43:00,RAN,2.17,72.89,-7.77,3.0,9.5,19.8
2001-04-03 08:43:00,TAL,1.78,78.86,-17.12,12.3,14.9,-14.7
2001-04-03 08:44:00,BLC,1.70,73.96,-1.39,16.1,-6.8,1.9
2001-04-03 08:44:00,BSL,2.58,41.39,0.72,-9.2,4.0,8.3
2001-04-03 08:44:00,DLR,1.63,38.98,7.38,-10.5,3.0,7.6
2001-04-03 08:44:00,EKP,2.00,71.17,-2.61,36.1,-6.8,20.7
2001-04-03 08:44:00,FCC,2.03,68.97,-1.10,15.5,5.6,2.5
2001-04-03 08:44:00,GIM,2.00,66.67,0.77,3.6,22.2,19.5
2001-04-03 08:44:00,PIN,1.92,60.56,3.84,0.6,-14.5,21.0
2001-04-03 08:44:00,RAN,2.18,72.89,-7.77,1.7,10.1,18.3
2001-04-03 08:44:00,TAL,1.80,78.86,-17.12,11.3,15.4,-15.9
2001-04-03 08:45:00,BLC,1.72,73.96,-1.39,15.2,-9.0,2.8
2001-04-03 08:45:00,BSL,2.60,41.39,0.72,-9.3,4.0,8.3
2001-04-03 08:45:00,DLR,1.65,38.98,7.38,-10.5,3.0,7.6
2001-04-03 08:45:00,EKP,2.01,71.17,-2.61,37.1,-7.1,19.3
2001-04-03 08:45:00,FCC,2.05,68.97,-1.10,14.5,6.4,1.8
2001-04-03 08:45:00,GIM,2.02,66.67,0.77,4.3,21.7,20.7
2001-04-03 08:45:00,PIN,1.94,60.56,3.84,0.8,-14.6,21.3
2001-04-03 08:45:00,RAN,2.20,72.89,-7.77,0.7,9.7,16.4
2001-04-03 08:45:00,TAL,1.82,78.86,-17.12,10.5,13.8,-16.9
2001-04-03 08:46:00,BLC,1.73,73.96,-1.39,15.2,-10.2,2.7
2001-04-03 08:46:00,BSL,2.62,41.39,0.72,-9.3,3.3,8.3
2001-04-03 08:46:00,DLR,1.67,38.98,7.38,-10.5,3.0,7.6
2001-04-03 08:46:00,EKP,2.03,71.17,-2.61,39.2,-8.0,17.5
2001-04-03 08:46:00,FCC,2.06,68.97,-1.10,14.5,4.3,2.1
2001-04-03 08:46:00,GIM,2.04,66.67,0.77,2.3,20.4,23.2
2001-04-03 08:46:00,PIN,1.96,60.56,3.84,0.8,-14.8,21.3
2001-04-03 08:46:00,RAN,2.22,72.89,-7.77,0.4,9.2,14.3
2001-04-03 08:46:00,TAL,1.83,78.86,-17.12,11.1,12.0,-17.5
2001-04-03 08:47:00,BLC,1.75,73.96,-1.39,15.3,-11.4,3.7
2001-04-03 08:47:00,BSL,2.63,41.39,0.72,-9.3,3.4,8.4
2001-04-03 08:47:00,DLR,1.68,38.98,7.38,-10.6,3.0,7.6
2001-04-03 08:47:00,EKP,2.05,71.17,-2.61,41.1,-9.0,14.5
2001-04-03 08:47:00,FCC,2.08,68.97,-1.10,17.5,4.2,3.4
2001-04-03 08:47:00,GIM,2.05,66.67,0.77,3.1,20.2,24.5
2001-04-03 08:47:00,PIN,1.97,60.56,3.84,0.9,-14.5,21.5
2001-04-03 08:47:00,RAN,2.23,72.89,-7.77,0.4,9.1,11.6
2001-04-03 08:47:00,TAL,1.85,78.86,-17.12,11.6,10.7,-17.8
2001-04-03 08:48:00,BLC,1.77,73.96,-1.39,15.3,-11.5,4.6
2001-04-03 08:48:00,BSL,2.65,41.39,0.72,-9.3,3.4,8.4
2001-04-03 08:48:00,DLR,1.70,38.98,7.38,-10.6,3.0,7.6
2001-04-03 08:48:00,EKP,2.06,71.17,-2.61,42.3,-9.9,12.1
2001-04-03 08:48:00,FCC,2.10,68.97,-1.10,20.5,3.1,1.7
2001-04-03 08:48:00,GIM,2.07,66.67,0.77,5.4,19.9,24.6
2001-04-03 08:48:00,PIN,1.99,60.56,3.84,1.0,-14.6,21.4
2001-04-03 08:48:00,RAN,2.25,72.89,-7.77,0.5,9.5,9.3
2001-04-03 08:48:00,TAL,1.87,78.86,-17.12,12.5,10.0,-17.6
2001-04-03 08:49:00,BLC,1.78,73.96,-1.39,13.3,-10.8,5.5
2001-04-03 08:49:00,BSL,2.67,41.39,0.72,-9.4,3.4,8.4
2001-04-03 08:49:00,DLR,1.72,38.98,7.38,-10.6,3.0,7.6
2001-04-03 08:49:00,EKP,2.08,71.17,-2.61,42.7,-10.5,9.3
2001-04-03 08:49:00,FCC,2.11,68.97,-1.10,23.5,3.0,-0.0
2001-04-03 08:49:00,GIM,2.09,66.67,0.77,8.2,20.4,24.3
2001-04-03 08:49:00,PIN,2.01,60.56,3.84,1.3,-14.3,21.8
2001-04-03 08:49:00,RAN,2.27,72.89,-7.77,0.1,10.3,6.3
2001-04-03 08:49:00,TAL,1.88,78.86,-17.12,11.9,9.6,-16.2
2001-04-03 08:50:00,BLC,1.80,73.96,-1.39,12.3,-9.0,7.5
2001-04-03 08:50:00,BSL,2.68,41.39,0.72,-9.4,3.4,8.4
2001-04-03 08:50:00,DLR,1.73,38.98,7.38,-10.7,3.0,7.6
2001-04-03 08:50:00,EKP,2.10,71.17,-2.61,41.8,-10.3,8.2
2001-04-03 08:50:00,FCC,2.13,68.97,-1.10,23.5,1.8,-3.7
2001-04-03 08:50:00,GIM,2.10,66.67,0.77,8.8,19.9,25.0
2001-04-03 08:50:00,PIN,2.02,60.56,3.84,1.4,-14.3,21.8
2001-04-03 08:50:00,RAN,2.28,72.89,-7.77,-0.1,11.7,4.0
2001-04-03 08:50:00,TAL,1.90,78.86,-17.12,11.9,9.2,-14.5
2001-04-03 08:51:00,BLC,1.82,73.96,-1.39,12.2,-7.2,6.4
2001-04-03 08:51:00,BSL,2.70,41.39,0.72,-9.4,3.4,8.4
2001-04-03 08:51:00,DLR,1.75,38.98,7.38,-10.7,3.0,7.6
2001-04-03 08:51:00,EKP,2.11,71.17,-2.61,43.8,-10.2,8.3
2001-04-03 08:51:00,FCC,2.15,68.97,-1.10,24.4,2.7,-3.4
2001-04-03 08:51:00,GIM,2.12,66.67,0.77,9.7,20.0,24.9
2001-04-03 08:51:00,PIN,2.04,60.56,3.84,1.7,-14.2,21.9
2001-04-03 08:51:00,RAN,2.30,72.89,-7.77,1.9,12.4,1.8
2001-04-03 08:51:00,TAL,1.92,78.86,-17.12,11.0,8.7,-12.8
2001-04-03 08:52:00,BLC,1.83,73.96,-1.39,12.2,-5.3,5.3
2001-04-03 08:52:00,BSL,2.72,41.39,0.72,-9.5,3.4,8.4
2001-04-03 08:52:00,DLR,1.77,38.98,7.38,-10.7,2.9,7.6
2001-04-03 08:52:00,EKP,2.13,71.17,-2.61,45.3,-10.6,7.0
2001-04-03 08:52:00,FCC,2.16,68.97,-1.10,26.4,2.6,-3.1
2001-04-03 08:52:00,GIM,2.14,66.67,0.77,11.5,19.8,25.0
2001-04-03 08:52:00,PIN,2.06,60.56,3.84,1.9,-14.2,21.8
2001-04-03 08:52:00,RAN,2.32,72.89,-7.77,3.9,11.7,-0.9
2001-04-03 08:52:00,TAL,1.94,78.86,-17.12,10.6,8.2,-12.0
2001-04-03 08:53:00,BLC,1.85,73.96,-1.39,12.1,-2.5,3.3
2001-04-03 08:53:00,BSL,2.73,41.39,0.72,-9.5,3.4,8.4
2001-04-03 08:53:00,DLR,1.78,38.98,7.38,-10.8,2.9,7.6
2001-04-03 08:53:00,EKP,2.15,71.17,-2.61,46.2,-10.4,6.0
2001-04-03 08:53:00,FCC,2.18,68.97,-1.10,27.3,3.5,-3.7
2001-04-03 08:53:00,GIM,2.15,66.67,0.77,12.6,19.9,25.6
2001-04-03 08:53:00,PIN,2.07,60.56,3.84,2.6,-14.3,22.0
2001-04-03 08:53:00,RAN,2.33,72.89,-7.77,5.9,11.4,-3.0
2001-04-03 08:53:00,TAL,1.95,78.86,-17.12,9.9,7.8,-11.7
2001-04-03 08:54:00,BLC,1.87,73.96,-1.39,12.1,-0.7,1.2
2001-04-03 08:54:00,BSL,2.75,41.39,0.72,-9.5,3.4,8.4
2001-04-03 08:54:00,DLR,1.80,38.98,7.38,-10.8,2.9,7.6
2001-04-03 08:54:00,EKP,2.16,71.17,-2.61,47.8,-10.9,4.8
2001-04-03 08:54:00,FCC,2.20,68.97,-1.10,28.3,3.3,-3.4
2001-04-03 08:54:00,GIM,2.17,66.67,0.77,13.6,19.6,25.0
2001-04-03 08:54:00,PIN,2.09,60.56,3.84,2.7,-14.3,22.1
2001-04-03 08:54:00,RAN,2.35,72.89,-7.77,8.2,10.2,-4.6
2001-04-03 08:54:00,TAL,1.97,78.86,-17.12,8.9,7.8,-11.5
2001-04-03 08:55:00,BLC,1.88,73.96,-1.39,12.0,3.2,1.1
2001-04-03 08:55:00,BSL,2.77,41.39,0.72,-8.6,3.4,8.4
2001-04-03 08:55:00,DLR,1.82,38.98,7.38,-9.8,2.9,7.6
2001-04-03 08:55:00,EKP,2.18,71.17,-2.61,46.5,-10.8,4.0
2001-04-03 08:55:00,FCC,2.21,68.97,-1.10,27.3,3.2,-5.1
2001-04-03 08:55:00,GIM,2.19,66.67,0.77,13.1,18.4,26.2
2001-04-03 08:55:00,PIN,2.11,60.56,3.84,2.7,-14.5,22.2
2001-04-03 08:55:00,RAN,2.37,72.89,-7.77,8.7,10.5,-5.3
2001-04-03 08:55:00,TAL,1.99,78.86,-17.12,9.5,8.7,-11.3
2001-04-03 08:56:00,BLC,1.90,73.96,-1.39,13.0,4.0,0.1
2001-04-03 08:56:00,BSL,2.78,41.39,0.72,-8.6,3.4,8.5
2001-04-03 08:56:00,DLR,1.84,38.98,7.38,-9.9,2.2,7.6
2001-04-03 08:56:00,EKP,2.20,71.17,-2.61,46.3,-10.4,7.1
2001-04-03 08:56:00,FCC,2.23,68.97,-1.10,21.2,3.0,-6.7
2001-04-03 08:56:00,GIM,2.20,66.67,0.77,8.4,16.6,27.6
2001-04-03 08:56:00,PIN,2.12,60.56,3.84,2.3,-14.9,22.0
2001-04-03 08:56:00,RAN,2.38,72.89,-7.77,10.1,10.7,-3.9
2001-04-03 08:56:00,TAL,2.00,78.86,-17.12,11.1,9.2,-12.3
2001-04-03 08:57:00,BLC,1.92,73.96,-1.39,13.0,3.9,-3.0
2001-04-03 08:57:00,BSL,2.80,41.39,0.72,-8.6,3.4,8.5
2001-04-03 08:57:00,DLR,1.85,38.98,7.38,-9.9,2.1,7.6
2001-04-03 08:57:00,EKP,2.21,71.17,-2.61,50.1,-11.6,8.1
2001-04-03 08:57:00,FCC,2.25,68.97,-1.10,20.2,4.9,-1.4
2001-04-03 08:57:00,GIM,2.22,66.67,0.77,5.2,17.0,26.9
2001-04-03 08:57:00,PIN,2.14,60.56,3.84,2.1,-14.9,22.1
2001-04-03 08:57:00,RAN,2.40,72.89,-7.77,12.2,9.0,-3.7
2001-04-03 08:57:00,TAL,2.02,78.86,-17.12,9.7,9.4,-14.1
2001-04-03 08:58:00,BLC,1.93,73.96,-1.39,11.0,5.7,-4.1
2001-04-03 08:58:00,BSL,2.82,41.39,0.72,-8.7,3.4,8.5
2001-04-03 08:58:00,DLR,1.87,38.98,7.38,-9.9,2.1,7.6
2001-04-03 08:58:00,EKP,2.23,71.17,-2.61,47.3,-12.8,7.1
2001-04-03 08:58:00,FCC,2.27,68.97,-1.10,18.1,1.7,-2.0
2001-04-03 08:58:00,GIM,2.24,66.67,0.77,6.8,16.9,25.8
2001-04-03 08:58:00,PIN,2.16,60.56,3.84,2.5,-14.7,22.2
2001-04-03 08:58:00,RAN,2.42,72.89,-7.77,9.8,8.2,-3.9
2001-04-03 08:58:00,TAL,2.04,78.86,-17.12,9.2,10.0,-14.7
2001-04-03 08:59:00,BLC,1.95,73.96,-1.39,10.1,4.5,-4.1
2001-04-03 08:59:00,BSL,2.83,41.39,0.72,-8.7,3.4,8.5
2001-04-03 08:59:00,DLR,1.89,38.98,7.38,-10.0,2.1,7.6
2001-04-03 08:59:00,EKP,2.25,71.17,-2.61,46.5,-14.2,8.9
2001-04-03 08:59:00,FCC,2.28,68.97,-1.10,17.1,0.6,-0.7
2001-04-03 08:59:00,GIM,2.25,66.67,0.77,4.1,14.8,27.9
2001-04-03 08:59:00,PIN,2.17,60.56,3.84,2.2,-15.0,22.2
2001-04-03 08:59:00,RAN,2.43,72.89,-7.77,9.6,7.1,-1.9
2001-04-03 08:59:00,TAL,2.05,78.86,-17.12,9.5,10.4,-14.6
2001-04-03 09:00:00,BLC,1.97,73.96,-1.39,10.1,4.3,-3.2
2001-04-03 09:00:00,BSL,2.85,41.39,0.72,-8.7,2.7,8.5
2001-04-03 09:00:00,DLR,1.90,38.98,7.38,-10.0,2.1,7.6
2001-04-03 09:00:00,EKP,2.26,71.17,-2.61,43.7,-14.4,10.6
2001-04-03 09:00:00,FCC,2.30,68.97,-1.10,14.0,-0.5,-3.3
2001-04-03 09:00:00,GIM,2.27,66.67,0.77,-0.2,13.6,28.1
2001-04-03 09:00:00,PIN,2.19,60.56,3.84,2.3,-15.6,21.5
2001-04-03 09:00:00,RAN,2.45,72.89,-7.77,8.9,7.4,0.5
2001-04-03 09:00:00,TAL,2.07,78.86,-17.12,10.4,11.6,-14.1
2001-04-03 09:01:00,BLC,1.98,73.96,-1.39,11.3,0.2,-4.2
2001-04-03 09:01:00,BSL,2.87,41.39,0.72,-8.8,2.7,8.5
2001-04-03 09:01:00,DLR,1.92,38.98,7.38,-10.0,2.1,7.6
2001-04-03 09:01:00,EKP,2.28,71.17,-2.61,45.0,-16.5,12.5
2001-04-03 09:01:00,FCC,2.32,68.97,-1.10,16.0,-0.6,-1.0
2001-04-03 09:01:00,GIM,2.29,66.67,0.77,4.3,14.2,25.4
2001-04-03 09:01:00,PIN,2.21,60.56,3.84,2.1,-15.6,21.9
2001-04-03 09:01:00,RAN,2.47,72.89,-7.77,10.6,5.8,2.9
2001-04-03 09:01:00,TAL,2.09,78.86,-17.12,9.1,11.3,-14.5
2001-04-03 09:02:00,BLC,2.00,73.96,-1.39,9.3,-1.0,-3.3
2001-04-03 09:02:00,BSL,2.88,41.39,0.72,-8.8,2.7,8.5
2001-04-03 09:02:00,DLR,1.94,38.98,7.38,-10.1,2.1,7.6
2001-04-03 09:02:00,EKP,2.30,71.17,-2.61,42.6,-16.4,12.2
2001-04-03 09:02:00,FCC,2.33,68.97,-1.10,13.9,-1.8,-2.6
2001-04-03 09:02:00,GIM,2.30,66.67,0.77,4.2,13.9,26.0
2001-04-03 09:02:00,PIN,2.23,60.56,3.84,2.4,-15.9,21.7
2001-04-03 09:02:00,RAN,2.49,72.89,-7.77,9.4,6.3,3.3
2001-04-03 09:02:00,TAL,2.10,78.86,-17.12,7.6,11.9,-14.7
2001-04-03 09:03:00,BLC,2.02,73.96,-1.39,10.4,-2.1,-3.4
2001-04-03 09:03:00,BSL,2.90,41.39,0.72,-8.9,2.7,8.5
2001-04-03 09:03:00,DLR,1.95,38.98,7.38,-10.1,2.1,7.6
2001-04-03 09:03:00,EKP,2.32,71.17,-2.61,43.3,-16.0,14.2
2001-04-03 09:03:00,FCC,2.35,68.97,-1.10,12.8,-0.9,-1.2
2001-04-03 09:03:00,GIM,2.32,66.67,0.77,0.6,14.1,26.1
2001-04-03 09:03:00,PIN,2.24,60.56,3.84,2.1,-15.7,21.8
2001-04-03 09:03:00,RAN,2.50,72.89,-7.77,10.7,6.8,4.1
2001-04-03 09:03:00,TAL,2.12,78.86,-17.12,7.2,11.7,-15.2
2001-04-03 09:04:00,BLC,2.04,73.96,-1.39,10.4,-3.2,-3.4
2001-04-03 09:04:00,BSL,2.92,41.39,0.72,-8.9,2.7,8.6
2001-04-03 09:04:00,DLR,1.97,38.98,7.38,-10.2,2.0,7.6
2001-04-03 09:04:00,EKP,2.33,71.17,-2.61,43.7,-16.2,13.7
2001-04-03 09:04:00,FCC,2.37,68.97,-1.10,14.7,-1.0,1.2
2001-04-03 09:04:00,GIM,2.34,66.67,0.77,0.5,13.6,25.7
2001-04-03 09:04:00,PIN,2.26,60.56,3.84,2.3,-15.9,21.5
2001-04-03 09:04:00,RAN,2.52,72.89,-7.77,11.2,6.5,3.6
2001-04-03 09:04:00,TAL,2.14,78.86,-17.12,6.1,11.3,-15.6
2001-04-03 09:05:00,BLC,2.05,73.96,-1.39,10.5,-4.3,-4.5
2001-04-03 09:05:00,BSL,2.94,41.39,0.72,-8.9,2.7,8.6
2001-04-03 09:05:00,DLR,1.99,38.98,7.38,-10.2,2.0,7.6
2001-04-03 09:05:00,EKP,2.35,71.17,-2.61,44.8,-15.9,13.2
2001-04-03 09:05:00,FCC,2.38,68.97,-1.10,17.6,-1.0,2.6
2001-04-03 09:05:00,GIM,2.36,66.67,0.77,2.6,13.4,26.6
2001-04-03 09:05:00,PIN,2.28,60.56,3.84,2.4,-16.0,21.5
2001-04-03 09:05:00,RAN,2.54,72.89,-7.77,12.0,6.3,2.6
2001-04-03 09:05:00,TAL,2.15,78.86,-17.12,5.1,10.6,-16.1
2001-04-03 09:06:00,BLC,2.07,73.96,-1.39,10.6,-5.4,-4.6
2001-04-03 09:06:00,BSL,2.95,41.39,0.72,-9.0,2.7,8.6
2001-04-03 09:06:00,DLR,2.00,38.98,7.38,-10.2,2.0,7.6
2001-04-03 09:06:00,EKP,2.37,71.17,-2.61,45.2,-15.9,10.8
2001-04-03 09:06:00,FCC,2.40,68.97,-1.10,20.5,-1.1,1.0
2001-04-03 09:06:00,GIM,2.37,66.67,0.77,6.4,14.5,24.4
2001-04-03 09:06:00,PIN,2.29,60.56,3.84,2.7,-15.9,21.7
2001-04-03 09:06:00,RAN,2.55,72.89,-7.77,11.7,5.7,1.2
2001-04-03 09:06:00,TAL,2.17,78.86,-17.12,4.2,9.5,-16.8
2001-04-03 09:07:00,BLC,2.09,73.96,-1.39,10.6,-5.5,-5.6
2001-04-03 09:07:00,BSL,2.97,41.39,0.72,-9.0,2.7,8.6
2001-04-03 09:07:00,DLR,2.02,38.98,7.38,-10.3,2.0,7.6
2001-04-03 09:07:00,EKP,2.38,71.17,-2.61,46.0,-15.9,8.9
2001-04-03 09:07:00,FCC,2.42,68.97,-1.10,23.4,-1.1,0.4
2001-04-03 09:07:00,GIM,2.39,66.67,0.77,10.2,15.4,23.6
2001-04-03 09:07:00,PIN,2.31,60.56,3.84,3.0,-15.8,21.9
2001-04-03 09:07:00,RAN,2.57,72.89,-7.77,11.2,5.8,-0.3
2001-04-03 09:07:00,TAL,2.19,78.86,-17.12,4.0,9.2,-17.1
2001-04-03 09:08:00,BLC,2.10,73.96,-1.39,10.7,-6.7,-6.7
2001-04-03 09:08:00,BSL,2.99,41.39,0.72,-9.0,2.8,8.6
2001-04-03 09:08:00,DLR,2.04,38.98,7.38,-9.3,2.0,7.6
2001-04-03 09:08:00,EKP,2.40,71.17,-2.61,47.0,-16.7,8.4
2001-04-03 09:08:00,FCC,2.43,68.97,-1.10,23.3,-1.2,-1.1
2001-04-03 09:08:00,GIM,2.41,66.67,0.77,9.8,14.7,24.0
2001-04-03 09:08:00,PIN,2.33,60.56,3.84,3.2,-16.1,21.9
2001-04-03 09:08:00,RAN,2.59,72.89,-7.77,11.0,5.4,-1.2
2001-04-03 09:08:00,TAL,2.21,78.86,-17.12,5.4,8.4,-17.3
2001-04-03 09:09:00,BLC,2.12,73.96,-1.39,10.7,-6.8,-5.8
2001-04-03 09:09:00,BSL,3.00,41.39,0.72,-9.1,2.8,8.6
2001-04-03 09:09:00,DLR,2.05,38.98,7.38,-9.3,2.0,7.6
2001-04-03 09:09:00,EKP,2.42,71.17,-2.61,47.8,-17.0,8.7
2001-04-03 09:09:00,FCC,2.45,68.97,-1.10,22.2,-1.3,-0.7
2001-04-03 09:09:00,GIM,2.42,66.67,0.77,8.1,13.9,24.8
2001-04-03 09:09:00,PIN,2.34,60.56,3.84,2.9,-16.1,21.9
2001-04-03 09:09:00,RAN,2.60,72.89,-7.77,10.4,4.8,-1.4
2001-04-03 09:09:00,TAL,2.22,78.86,-17.12,7.5,7.1,-17.7
2001-04-03 09:10:00,BLC,2.14,73.96,-1.39,10.8,-7.9,-7.8
2001-04-03 09:10:00,BSL,3.02,41.39,0.72,-9.1,2.8,8.6
2001-04-03 09:10:00,DLR,2.07,38.98,7.38,-9.4,2.0,7.6
2001-04-03 09:10:00,EKP,2.43,71.17,-2.61,48.4,-17.0,9.2
2001-04-03 09:10:00,FCC,2.47,68.97,-1.10,21.1,-0.4,-1.2
2001-04-03 09:10:00,GIM,2.44,66.67,0.77,7.6,13.4,24.8
2001-04-03 09:10:00,PIN,2.36,60.56,3.84,2.8,-16.2,21.9
2001-04-03 09:10:00,RAN,2.62,72.89,-7.77,9.8,3.8,-0.8
2001-04-03 09:10:00,TAL,2.24,78.86,-17.12,9.7,5.6,-17.5
2001-04-03 09:11:00,BLC,2.15,73.96,-1.39,11.8,-9.0,-8.9
2001-04-03 09:11:00,BSL,3.04,41.39,0.72,-9.2,2.8,8.6
2001-04-03 09:11:00,DLR,2.09,38.98,7.38,-9.4,1.9,7.6
2001-04-03 09:11:00,EKP,2.45,71.17,-2.61,48.8,-16.6,9.7
2001-04-03 09:11:00,FCC,2.48,68.97,-1.10,21.0,-1.5,-1.8
2001-04-03 09:11:00,GIM,2.46,66.67,0.77,9.5,13.7,24.2
2001-04-03 09:11:00,PIN,2.38,60.56,3.84,2.6,-16.2,22.1
2001-04-03 09:11:00,RAN,2.64,72.89,-7.77,9.7,3.5,-0.1
2001-04-03 09:11:00,TAL,2.26,78.86,-17.12,11.1,5.3,-17.1
2001-04-03 09:12:00,BLC,2.17,73.96,-1.39,11.9,-9.1,-9.9
2001-04-03 09:12:00,BSL,3.05,41.39,0.72,-9.2,2.8,8.6
2001-04-03 09:12:00,DLR,2.11,38.98,7.38,-9.4,1.9,7.6
2001-04-03 09:12:00,EKP,2.47,71.17,-2.61,48.1,-16.5,10.2
2001-04-03 09:12:00,FCC,2.50,68.97,-1.10,21.9,-1.6,-3.3
