Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,SZA,N,E,Z
1998-02-02 00:18:00,TAL,16.94,79.06,-17.91,104.98,-14.1,-11.3,4.9
1998-02-02 00:19:00,BLC,16.86,74.15,-0.80,103.21,-3.2,1.6,-4.2
1998-02-02 00:19:00,BSL,17.77,41.48,1.09,99.89,-2.6,1.4,1.8
1998-02-02 00:19:00,DLR,16.82,39.04,7.66,90.27,-6.0,2.0,2.2
1998-02-02 00:19:00,EKP,17.17,71.36,-2.23,103.48,-8.9,2.5,0.6
1998-02-02 00:19:00,FCC,17.21,69.16,-0.68,103.01,4.7,-3.6,-5.0
1998-02-02 00:19:00,GIM,17.18,66.84,1.22,102.23,10.1,3.0,5.3
1998-02-02 00:19:00,PIN,17.10,60.71,4.30,99.99,-13.1,-3.0,2.0
1998-02-02 00:19:00,RAN,17.35,73.09,-7.70,104.66,0.2,4.8,-9.0
1998-02-02 00:19:00,TAL,16.95,79.06,-17.91,105.06,-14.0,-12.3,4.4
1998-02-02 00:20:00,BLC,16.88,74.15,-0.80,103.31,-0.2,2.6,-4.2
1998-02-02 00:20:00,BSL,17.78,41.48,1.09,100.10,-3.6,0.6,1.8
1998-02-02 00:20:00,DLR,16.84,39.04,7.66,90.47,-6.0,2.0,2.2
1998-02-02 00:20:00,EKP,17.18,71.36,-2.23,103.59,-8.1,3.1,1.3
1998-02-02 00:20:00,FCC,17.22,69.16,-0.68,103.14,5.5,-3.5,-2.3
1998-02-02 00:20:00,GIM,17.20,66.84,1.22,102.37,9.5,2.7,5.6
1998-02-02 00:20:00,PIN,17.12,60.71,4.30,100.14,-12.7,-3.1,1.9
1998-02-02 00:20:00,RAN,17.37,73.09,-7.70,104.77,2.7,6.0,-8.4
1998-02-02 00:20:00,TAL,16.97,79.06,-17.91,105.15,-14.2,-11.6,4.0
1998-02-02 00:21:00,BLC,16.90,74.15,-0.80,103.42,-0.2,2.6,-4.2
1998-02-02 00:21:00,BSL,17.80,41.48,1.09,100.31,-2.6,0.6,1.8
1998-02-02 00:21:00,DLR,16.86,39.04,7.66,90.68,-6.0,2.0,2.1
1998-02-02 00:21:00,EKP,17.20,71.36,-2.23,103.71,-7.9,2.8,0.3
1998-02-02 00:21:00,FCC,17.24,69.16,-0.68,103.27,4.7,-3.4,-1.5
1998-02-02 00:21:00,GIM,17.21,66.84,1.22,102.50,11.3,2.7,5.0
